date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:52	20962/20962	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Mar%202016%2018:33:04%20GMT	http://html.meetup.templaza.net/css/prettyPhoto.min.css	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/css/prettyPhoto.min.css	(from http://html.meetup.templaza.net/)
09:32:54	155044/155044	---M--	200	added ('OK')	text/css	date:Thu,%2031%20Mar%202016%2018:32:54%20GMT	http://html.meetup.templaza.net/style.css	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/style.css	(from http://html.meetup.templaza.net/)
09:32:55	160582/160582	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2019:20:52%20GMT	http://html.meetup.templaza.net/index.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/index-2.html	(from http://html.meetup.templaza.net/)
09:32:56	1910/1910	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:34:00%20GMT	http://html.meetup.templaza.net/images/logo.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo.png	(from http://html.meetup.templaza.net/)
09:33:07	27686/27686	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:33:34%20GMT	http://html.meetup.templaza.net/images/about-1.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/about-1.jpg	(from http://html.meetup.templaza.net/)
09:33:13	32022/32022	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:33:36%20GMT	http://html.meetup.templaza.net/images/about-2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/about-2.jpg	(from http://html.meetup.templaza.net/)
09:33:18	24797/24797	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:33:36%20GMT	http://html.meetup.templaza.net/images/about-3.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/about-3.jpg	(from http://html.meetup.templaza.net/)
09:33:19	344/344	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:33:52%20GMT	http://html.meetup.templaza.net/images/line-text1.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/line-text1.jpg	(from http://html.meetup.templaza.net/)
09:33:24	168879/168879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:14%20GMT	http://html.meetup.templaza.net/images/slider-3.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-3.jpg	(from http://html.meetup.templaza.net/)
09:33:28	53657/53657	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:33:46%20GMT	http://html.meetup.templaza.net/images/bk-video-2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/bk-video-2.jpg	(from http://html.meetup.templaza.net/)
09:33:35	286562/286562	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:10%20GMT	http://html.meetup.templaza.net/images/slider-1.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-1.jpg	(from http://html.meetup.templaza.net/)
09:33:45	131245/131245	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:16%20GMT	http://html.meetup.templaza.net/images/slider-client-1.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-client-1.jpg	(from http://html.meetup.templaza.net/)
09:33:46	105/105	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:52%20GMT	http://html.meetup.templaza.net/images/line-2.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/line-2.png	(from http://html.meetup.templaza.net/)
09:33:47	82/82	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:34:20%20GMT	http://html.meetup.templaza.net/images/under-line-white.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/under-line-white.png	(from http://html.meetup.templaza.net/)
09:33:49	129782/129782	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:16%20GMT	http://html.meetup.templaza.net/images/slider-client-2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-client-2.jpg	(from http://html.meetup.templaza.net/)
09:33:51	25933/25933	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:00%20GMT	http://html.meetup.templaza.net/images/our_team.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team.jpg	(from http://html.meetup.templaza.net/)
09:33:54	397172/397172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:14%20GMT	http://html.meetup.templaza.net/images/slider-2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-2.jpg	(from http://html.meetup.templaza.net/)
09:33:55	29059/29059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:04%20GMT	http://html.meetup.templaza.net/images/our_team_squar.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team_squar.jpg	(from http://html.meetup.templaza.net/)
09:33:55	127133/127133	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:18%20GMT	http://html.meetup.templaza.net/images/slider-client-3.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/slider-client-3.jpg	(from http://html.meetup.templaza.net/)
09:33:55	20385/20385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:02%20GMT	http://html.meetup.templaza.net/images/our_team3.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team3.jpg	(from http://html.meetup.templaza.net/)
09:33:55	13397/13397	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:04%20GMT	http://html.meetup.templaza.net/images/our_team_squar_3.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team_squar_3.jpg	(from http://html.meetup.templaza.net/)
09:33:56	17136/17136	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:02%20GMT	http://html.meetup.templaza.net/images/our_team4.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team4.jpg	(from http://html.meetup.templaza.net/)
09:33:57	12587/12587	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:04%20GMT	http://html.meetup.templaza.net/images/our_team_squar_2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team_squar_2.jpg	(from http://html.meetup.templaza.net/)
09:33:58	17951/17951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:02%20GMT	http://html.meetup.templaza.net/images/our_team2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team2.jpg	(from http://html.meetup.templaza.net/)
09:33:59	12489/12489	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:04%20GMT	http://html.meetup.templaza.net/images/our_team_squar_4.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/our_team_squar_4.jpg	(from http://html.meetup.templaza.net/)
09:33:59	985/985	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:52%20GMT	http://html.meetup.templaza.net/images/line-black-red.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/line-black-red.png	(from http://html.meetup.templaza.net/)
09:33:59	970/970	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:54%20GMT	http://html.meetup.templaza.net/images/line-white-red.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/line-white-red.png	(from http://html.meetup.templaza.net/)
09:34:00	4682/4682	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:54%20GMT	http://html.meetup.templaza.net/images/logo-meetup-1.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-1.png	(from http://html.meetup.templaza.net/)
09:34:00	4196/4196	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:56%20GMT	http://html.meetup.templaza.net/images/logo-meetup-2.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-2.png	(from http://html.meetup.templaza.net/)
09:34:01	3799/3799	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:56%20GMT	http://html.meetup.templaza.net/images/logo-meetup-3.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-3.png	(from http://html.meetup.templaza.net/)
09:34:01	3132/3132	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:56%20GMT	http://html.meetup.templaza.net/images/logo-meetup-4.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-4.png	(from http://html.meetup.templaza.net/)
09:34:01	3452/3452	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:56%20GMT	http://html.meetup.templaza.net/images/logo-meetup-5.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-5.png	(from http://html.meetup.templaza.net/)
09:34:02	4247/4247	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:58%20GMT	http://html.meetup.templaza.net/images/logo-meetup-6.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-6.png	(from http://html.meetup.templaza.net/)
09:34:02	2803/2803	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:58%20GMT	http://html.meetup.templaza.net/images/logo-meetup-7.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-7.png	(from http://html.meetup.templaza.net/)
09:34:03	3507/3507	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:58%20GMT	http://html.meetup.templaza.net/images/logo-meetup-8.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-8.png	(from http://html.meetup.templaza.net/)
09:34:03	3145/3145	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:58%20GMT	http://html.meetup.templaza.net/images/logo-meetup-9.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-9.png	(from http://html.meetup.templaza.net/)
09:34:03	4050/4050	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:54%20GMT	http://html.meetup.templaza.net/images/logo-meetup-10.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/logo-meetup-10.png	(from http://html.meetup.templaza.net/)
09:34:05	36264/36264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:00%20GMT	http://html.meetup.templaza.net/images/Meeting-2.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/Meeting-2.jpg	(from http://html.meetup.templaza.net/)
09:34:05	55313/55313	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2018:32:48%20GMT	http://html.meetup.templaza.net/detail-blog.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/detail-blog.html	(from http://html.meetup.templaza.net/)
09:34:06	55624/55624	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2018:32:50%20GMT	http://html.meetup.templaza.net/slider-blog.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/slider-blog.html	(from http://html.meetup.templaza.net/)
09:34:07	55336/55336	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2018:32:56%20GMT	http://html.meetup.templaza.net/video-blog.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/video-blog.html	(from http://html.meetup.templaza.net/)
09:34:08	55554/55554	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2018:32:44%20GMT	http://html.meetup.templaza.net/audio-blog.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/audio-blog.html	(from http://html.meetup.templaza.net/)
09:34:09	37162/37162	---M-Z	200	added ('OK')	text/html	date:Thu,%2031%20Mar%202016%2018:32:46%20GMT	http://html.meetup.templaza.net/blog.html	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/blog.html	(from http://html.meetup.templaza.net/)
09:34:09	293/293	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:38%20GMT	http://html.meetup.templaza.net/images/back_top_meetup.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/back_top_meetup.png	(from http://html.meetup.templaza.net/)
09:34:10	49975/49975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:18%20GMT	http://html.meetup.templaza.net/images/Startup.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/Startup.jpg	(from http://html.meetup.templaza.net/)
09:34:15	49576/49576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:08%20GMT	http://html.meetup.templaza.net/images/post-full-1jpg.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/post-full-1jpg.jpg	(from http://html.meetup.templaza.net/)
09:34:17	4088/4088	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:34%20GMT	http://html.meetup.templaza.net/js/library/nav.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/nav.js	(from http://html.meetup.templaza.net/)
09:34:17	77078/77078	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202016%2018:34:06%20GMT	http://html.meetup.templaza.net/images/people-office.jpg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/people-office.jpg	(from http://html.meetup.templaza.net/)
09:34:17	36868/36868	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:26%20GMT	http://html.meetup.templaza.net/js/library/bootstrap.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/bootstrap.min.js	(from http://html.meetup.templaza.net/)
09:34:18	3546/3546	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:22%20GMT	http://html.meetup.templaza.net/js/one_page.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/one_page.js	(from http://html.meetup.templaza.net/)
09:34:19	668/668	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:36%20GMT	http://html.meetup.templaza.net/js/library/resize.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/resize.js	(from http://html.meetup.templaza.net/)
09:34:19	85630/85630	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:30%20GMT	http://html.meetup.templaza.net/js/library/jquery.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.min.js	(from http://html.meetup.templaza.net/)
09:34:19	19359/19359	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:28%20GMT	http://html.meetup.templaza.net/js/library/jquery.bxslider.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.bxslider.min.js	(from http://html.meetup.templaza.net/)
09:34:20	5057/5057	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:28%20GMT	http://html.meetup.templaza.net/js/library/jquery.countdown.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.countdown.min.js	(from http://html.meetup.templaza.net/)
09:34:20	1716/1716	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:30%20GMT	http://html.meetup.templaza.net/js/library/jquery.fitvids.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.fitvids.min.js	(from http://html.meetup.templaza.net/)
09:34:21	7049/7049	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:30%20GMT	http://html.meetup.templaza.net/js/library/jquery.easy-opener.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.easy-opener.min.js	(from http://html.meetup.templaza.net/)
09:34:22	1835/1835	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:26%20GMT	http://html.meetup.templaza.net/js/library/classie.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/classie.js	(from http://html.meetup.templaza.net/)
09:34:22	41423/41423	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:34%20GMT	http://html.meetup.templaza.net/js/library/owl.carousel.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/owl.carousel.min.js	(from http://html.meetup.templaza.net/)
09:34:22	3211/3211	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:34%20GMT	http://html.meetup.templaza.net/js/library/modalEffects.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/modalEffects.js	(from http://html.meetup.templaza.net/)
09:34:23	2095/2095	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:36%20GMT	http://html.meetup.templaza.net/js/library/parallax.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/parallax.min.js	(from http://html.meetup.templaza.net/)
09:34:24	22945/22945	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:32%20GMT	http://html.meetup.templaza.net/js/library/masonry.min.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/masonry.min.js	(from http://html.meetup.templaza.net/)
09:34:26	26643/26643	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:28%20GMT	http://html.meetup.templaza.net/js/library/imagesloaded.pkgd.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/imagesloaded.pkgd.js	(from http://html.meetup.templaza.net/)
09:34:27	1740/1740	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:22%20GMT	http://html.meetup.templaza.net/js/gallery.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/gallery.js	(from http://html.meetup.templaza.net/)
09:34:27	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:27%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regular.eot	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:28%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regulard41d.eot	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:28	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:28%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regular.woff2	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:29	35800/35800	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:36%20GMT	http://html.meetup.templaza.net/js/library/plusgallery_simple.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/plusgallery_simple.js	(from http://html.meetup.templaza.net/)
09:34:29	13546/13546	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:22%20GMT	http://html.meetup.templaza.net/js/custom.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/custom.js	(from http://html.meetup.templaza.net/)
09:34:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:29%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regular.woff	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:29%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regular.ttf	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:29	42608/42608	---M--	200	added ('OK')	application/javascript	date:Thu,%2031%20Mar%202016%2018:35:32%20GMT	http://html.meetup.templaza.net/js/library/jquery.prettyPhoto.js	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/js/library/jquery.prettyPhoto.js	(from http://html.meetup.templaza.net/)
09:34:30	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:29%20GMT	http://html.meetup.templaza.net/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/glyphicons-halflings-regular.svg	(from http://html.meetup.templaza.net/css/bootstrap.min.css)
09:34:36	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Mar%202016%2018:33:10%20GMT	http://html.meetup.templaza.net/fonts/fontawesome-webfont.eot?v=4.5.0	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/fontawesome-webfont3295.eot	(from http://html.meetup.templaza.net/css/font-awesome.min.css)
09:34:41	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2031%20Mar%202016%2018:33:10%20GMT	http://html.meetup.templaza.net/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/fontawesome-webfontd41d.eot	(from http://html.meetup.templaza.net/css/font-awesome.min.css)
09:34:41	66624/66624	---M--	200	added ('OK')	font/woff2	date:Thu,%2031%20Mar%202016%2018:33:16%20GMT	http://html.meetup.templaza.net/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/fontawesome-webfont3295.woff2	(from http://html.meetup.templaza.net/css/font-awesome.min.css)
09:34:45	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2031%20Mar%202016%2018:33:12%20GMT	http://html.meetup.templaza.net/fonts/fontawesome-webfont.svg?v=4.5.0	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/fontawesome-webfont3295.svg	(from http://html.meetup.templaza.net/css/font-awesome.min.css)
09:34:46	8581/8581	---M--	200	added ('OK')	image/gif	date:Thu,%2031%20Mar%202016%2018:33:50%20GMT	http://html.meetup.templaza.net/images/bx_loader.gif	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/bx_loader.gif	(from http://html.meetup.templaza.net/css/jquery.bxslider.css)
09:34:46	2806/2806	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:33:50%20GMT	http://html.meetup.templaza.net/images/controls.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/controls.png	(from http://html.meetup.templaza.net/css/jquery.bxslider.css)
09:34:47	83588/83588	---M--	200	added ('OK')	font/woff	date:Thu,%2031%20Mar%202016%2018:33:14%20GMT	http://html.meetup.templaza.net/fonts/fontawesome-webfont.woff?v=4.5.0	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/fonts/fontawesome-webfont3295.woff	(from http://html.meetup.templaza.net/css/font-awesome.min.css)
09:34:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Jul%202022%2016:34:47%20GMT	http://html.meetup.templaza.net/css/owl.video.play.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/css/owl.video.play.png	(from http://html.meetup.templaza.net/css/owl.carousel.min.css)
09:34:48	3208/3208	---M--	200	added ('OK')	image/gif	date:Thu,%2031%20Mar%202016%2018:34:34%20GMT	http://html.meetup.templaza.net/images/plusgallery/loading-albums.gif	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/plusgallery/loading-albums.gif	(from http://html.meetup.templaza.net/css/plusgallery.css)
09:34:48	3208/3208	---M--	200	added ('OK')	image/gif	date:Thu,%2031%20Mar%202016%2018:34:34%20GMT	http://html.meetup.templaza.net/images/plusgallery/loading-gallery.gif	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/plusgallery/loading-gallery.gif	(from http://html.meetup.templaza.net/css/plusgallery.css)
09:34:48	121/121	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Mar%202016%2018:34:32%20GMT	http://html.meetup.templaza.net/images/plusgallery/80.png	C:/My%20Web%20Sites/nook/html.meetup.templaza.net/images/plusgallery/80.png	(from http://html.meetup.templaza.net/css/plusgallery.css)
